name,price,original_price,discount,rating,review_count,sales_count,inventory_status,brand_name,seller_name,categories,short_description,link
Nồi Cơm Điện Tử Tiger JBV-S10W - 1 Lít - Hàng Chính Hãng,2890000,3990000,28,0.0,0,2,N/A,N/A,Nguyễn Kim Official,,N/A,https://tiki.vn/noi-com-dien-tu-tiger-jbv-s10w-1-lit-hang-chinh-hang-p556283.html?spid=131192638
Nồi cơm điện tử 3L Nineshield KB-1002 - Hàng chính hãng,1700000,1700000,0,0.0,0,1,N/A,N/A,Nineshield Official Store,,N/A,https://tiki.vn/noi-com-dien-tu-3l-nineshield-kb-1002-hang-chinh-hang-p184308196.html?spid=184308200
Nồi Cơm Điện Tử Cuckoo Cảm Ứng CR-0810F 1.44L 1.44 Lít - Công Nghệ Nấu 3D - Hàng Chính Hãng (Bảo Hành 2 Năm),1579000,1599000,1,0.0,0,1,N/A,N/A,Công ty cổ phần Thắng Nây An,,N/A,https://tiki.vn/noi-com-dien-tu-cuckoo-cam-ung-cr-0810f-1-44l-1-44-lit-cong-nghe-nau-3d-hang-chinh-hang-bao-hanh-2-nam-p263696344.html?spid=263696345
Nồi cơm điện cao tần Hawonkoo RCH-152-IH-PK - Hàng Chính Hãng,2729000,2729000,0,2.0,1,1,N/A,N/A,Điện Máy Sao Kim,,N/A,https://tiki.vn/noi-com-dien-cao-tan-hawonkoo-rch-152-ih-pk-hang-chinh-hang-p272155454.html?spid=272155455
Nồi Cơm Điện Tử Sharp KS-TH18-GL - Hàng chính hãng,1640000,2250000,27,5.0,8,27,N/A,N/A,Tiki Trading,,N/A,https://tiki.vn/noi-com-dien-tu-sharp-ks-th18-gl-hang-chinh-hang-p404055.html?spid=106248
Nồi cơm điện cao tần Philips HD4539/62 - Hàng chính hãng,3269000,3299000,1,0.0,0,0,N/A,N/A,Long Hưng Official Store,,N/A,https://tiki.vn/noi-com-dien-cao-tan-philips-hd4539-62-hang-chinh-hang-p262072486.html?spid=262072487
NỒI CƠM ĐIỆN TỬ 1.8L SUNHOUSE SHD8909 - Hàng chính hãng,875000,875000,0,5.0,2,6,N/A,N/A,GREENBOX,,N/A,https://tiki.vn/noi-com-dien-tu-1-8l-sunhouse-shd8909-hang-chinh-hang-p52058588.html?spid=52058603
"Nồi Cơm Điện Tử Bluestone RCB-5949 , Lòng Nồi Niêu 1.5Lit - 860W - Hàng Chính Hãng",1489000,1690000,12,0.0,0,0,N/A,N/A,Điện Máy Gia Dụng Smilemart,,N/A,https://tiki.vn/noi-com-dien-tu-bluestone-rcb-5949-long-noi-nieu-1-5lit-860w-hang-chinh-hang-p274124248.html?spid=274124249
Nồi cơm điện 3L Bear SB-NC30B - Hàng Chính Hãng,1179000,1179000,0,0.0,0,0,N/A,N/A,Điện Máy Sao Kim,,N/A,https://tiki.vn/noi-com-dien-3l-bear-sb-nc30b-hang-chinh-hang-p271318091.html?spid=271318101
Nồi Cơm Điện Tử Tiger JAX-S18W - 1.8L - Hàng Chính Hãng,3980000,3980000,0,0.0,0,0,N/A,N/A,Yes1 Store,,N/A,https://tiki.vn/noi-com-dien-tu-tiger-jax-s18w-1-8l-hang-chinh-hang-p43108221.html?spid=191974484
Nồi cơm điện tử Panasonic SR-CL108WRA 1 lít - Hàng chính hãng,1950000,1950000,0,0.0,0,2,N/A,N/A,Điện gia dụng Khánh Kim,,N/A,https://tiki.vn/noi-com-dien-tu-panasonic-sr-cl108wra-1-lit-hang-chinh-hang-p48838150.html?spid=197540568
"Nồi cơm điện tử Elmich 1,2L RCE-1789 Hàng chính hãng",1370000,1370000,0,0.0,0,5,N/A,N/A,Alô Bếp,,N/A,https://tiki.vn/noi-com-dien-tu-elmich-1-2l-rce-1789-p132880276.html?spid=132880277
"Nồi cơm điện cao tần Tefal RK818A68, Công suất 1200W, Dung tích 1,8 lít, Lòng nồi dạng niêu dày 2 mm với kết cấu là 6 lớp, Hàng chính hãng -  Bảo hành 2 năm",2390000,2490000,4,0.0,0,0,N/A,N/A,Telovietnam,,N/A,https://tiki.vn/noi-com-dien-cao-tan-tefal-rk818a68-cong-suat-1200w-dung-tich-1-8-lit-long-noi-dang-nieu-day-2-mm-voi-ket-cau-la-6-lop-hang-chinh-hang-bao-hanh-2-nam-p273410761.html?spid=274591493
Nồi cơm điện tử Bear SB-NC30A - Hàng chính hãng,1080000,1590000,32,0.0,0,0,N/A,N/A,Long Hưng Official Store,,N/A,https://tiki.vn/noi-com-dien-tu-bear-sb-nc30a-hang-chinh-hang-p263968636.html?spid=263968637
NỒI CƠM ĐIỆN SUNHOUSE SHD8802 (1.0 Lít)- Hàng chính hãng,818400,2030000,60,4.8,9,44,N/A,N/A,Tiki Trading,,N/A,https://tiki.vn/noi-com-dien-sunhouse-shd8802-1-0-lit-ha-ng-chi-nh-ha-ng-p229967529.html?spid=229967530
Nồi cơm điện tử Rapido RC-1.2D - Hàng chính hãng,1080000,1080000,0,0.0,0,0,N/A,N/A,Cửa Hàng Viethome,,N/A,https://tiki.vn/noi-com-dien-tu-rapido-rc-1-2d-p193701517.html?spid=193701520
Nồi cơm điện Tiger JNP 1803 1.8L - Hàng Chính Hãng,2690000,2790000,4,0.0,0,0,N/A,N/A,Telovietnam,,N/A,https://tiki.vn/noi-com-dien-tiger-jnp-1803-1-8l-chinh-hang-100-p125349154.html?spid=249006327
Nồi cơm điện Elmich 1.8L RCE-9127 HÀNG CHÍNH HÃNG,1550000,1550000,0,0.0,0,0,N/A,N/A,Tổng kho Elmic,,N/A,https://tiki.vn/noi-com-dien-elmich-1-8l-rce-9127-p276545780.html?spid=276545781
Nồi cơm điện Bear DFB-C40K6. Hàng chính hãng,1450000,1450000,0,0.0,0,0,N/A,N/A,Gia dụng Levimart,,N/A,https://tiki.vn/noi-com-dien-bear-dfb-c40k6-hang-chinh-hang-p271128138.html?spid=271128139
Nồi Cơm Điện Cao Tần Kangaroo KG599N (1.8L) - Hàng chính hãng,2170000,3228000,33,3.1,8,109,N/A,N/A,Tiki Trading,,N/A,https://tiki.vn/noi-com-dien-cao-tan-kangaroo-kg599n-1-8l-hang-chinh-hang-p7285805.html?spid=7285807
Nồi cơm điện tử Sunhouse 1.8 lít SHD8911 - Hàng Chính Hãng,1550000,1990000,22,0.0,0,0,N/A,N/A,Điện Máy Xanh Official,,N/A,https://tiki.vn/noi-com-dien-tu-sunhouse-1-8-lit-shd8911-hang-chinh-hang-p275676829.html?spid=275676830
Nồi cơm điện tử BlueStone 1.8 lít RCB-5938 - Hàng Chính Hãng,1490000,2299000,35,0.0,0,0,N/A,N/A,Điện Máy Xanh Official,,N/A,https://tiki.vn/noi-com-dien-tu-bluestone-1-8-lit-rcb-5938-hang-chinh-hang-p275609746.html?spid=275609747
Nồi cơm điện tử BlueStone 1.5 lít RCB-5946 - Hàng Chính Hãng,1890000,2499000,24,0.0,0,0,N/A,N/A,Điện Máy Xanh Official,,N/A,https://tiki.vn/noi-com-dien-tu-bluestone-1-5-lit-rcb-5946-hang-chinh-hang-p275609741.html?spid=275609742
Nồi cơm điện tử BlueStone 1.5 lít RCB-5949 - Hàng Chính Hãng,2590000,2799000,7,0.0,0,0,N/A,N/A,Điện Máy Xanh Official,,N/A,https://tiki.vn/noi-com-dien-tu-bluestone-1-5-lit-rcb-5949-hang-chinh-hang-p275609743.html?spid=275609744
Nồi Cơm Điện Tử Tiger JAX-S10W - 1L - Hàng Chính Hãng,4911000,5490000,11,0.0,0,1,N/A,N/A,TIGER OFFICIAL FLAGSHIP STORE,,N/A,https://tiki.vn/noi-com-dien-tu-tiger-jax-s10w-1l-hang-chinh-hang-p556264.html?spid=90655329
Nồi Cơm Điện Tử Cảm Ứng Nagakawa NAG0136 Trắng đen - Giảm tinh bột - Lòng niêu chống dính - 11 chức năng (1.2L - 500W) - Hàng Chính Hãng,1140000,1860000,39,4.5,66,232,N/A,N/A,Tiki Trading,,N/A,https://tiki.vn/noi-com-dien-tu-cam-ung-nagakawa-nag0136-giam-tinh-bot-long-nieu-chong-dinh-11-chuc-nang-1-2l-500w-hang-chinh-hang-p107982425.html?spid=107982429
"Nồi cơm điện Sharp 1.8L KS-181TJV ""BM"" - Hàng chính hãng",590000,750000,21,5.0,2,17,N/A,N/A,Nguyễn Kim Official,,N/A,https://tiki.vn/noi-com-dien-sharp-1-8l-ks-181tjv-bm-hang-chinh-hang-p198800272.html?spid=198800273
"Nồi cơm điện tử Tefal RK776B68, Công suất 750W, Dung tích 1,8 lít, Lòng nồi niêu 6 lớp độ dày 4mm bằng nhôm phủ chống dính Ceramic, Hàng chính hãng - Bảo hành 2 năm",1989000,1989000,0,0.0,0,0,N/A,N/A,Do Gia Dung Ha Linh,,N/A,https://tiki.vn/noi-com-dien-tu-tefal-rk776b68-cong-suat-750w-dung-tich-1-8-lit-long-noi-nieu-6-lop-do-day-4mm-bang-nhom-phu-chong-dinh-ceramic-hang-chinh-hang-bao-hanh-2-nam-p273408893.html?spid=273408894
"Nồi cơm điện áp suất kép cao tần Cuckoo 1.08L CRP-NHTR0610FGW- công nghệ áp suất xi lanh hiện đại, giúp giảm tiếng ồn- Lòng nồi phủ men Xwall độc quyền- Bảo hành 2 năm - Hàng chính hãng Cuckoovina",12790000,13900000,8,5.0,1,2,N/A,N/A,CUCKOO Official Store,,N/A,https://tiki.vn/no-i-com-die-n-a-p-sua-t-ke-p-cao-ta-n-cuckoo-1-08l-crp-nhtr0610fgw-cong-nghe-ap-suat-xi-lanh-hien-dai-giup-giam-tieng-on-long-noi-phu-men-xwall-doc-quyen-bao-hanh-2-nam-hang-chinh-hang-cuckoovina-p273902667.html?spid=273902668
Nồi cơm điện tử Panasonic SR-CP108NRAM (1 Lít) - Hàng Chính Hãng,2290000,2290000,0,0.0,0,1,N/A,N/A,Điện gia dụng Khánh Kim,,N/A,https://tiki.vn/noi-com-dien-tu-panasonic-sr-cp108nram-1-lit-hang-chinh-hang-p195840791.html?spid=197540787
Nồi Cơm Điện Tử Kangaroo KG595 (1.8L) - Đen- Hàng chính hãng,1699000,1699000,0,0.0,0,8,N/A,N/A,Bếp Minh Hà,,N/A,https://tiki.vn/noi-com-dien-tu-kangaroo-kg595-1-8l-den-hang-chinh-hang-p900796.html?spid=13734392
Nồi cơm điện 1.8L Nagakawa NAG0143 (xanh) - Hàng chính hãng,934000,949000,2,0.0,0,0,N/A,N/A,Công ty Kỷ Nguyên,,N/A,https://tiki.vn/noi-com-dien-1-8l-nagakawa-nag0143-xanh-hang-chinh-hang-p271802001.html?spid=271802005
Nồi cơm điện tử Bluestone 1.8 lít RCB-5938 - Hàng chính hãng,1339000,2299000,42,0.0,0,0,N/A,N/A,Long Hưng Official Store,,N/A,https://tiki.vn/noi-com-dien-tu-bluestone-1-8-lit-rcb-5938-hang-chinh-hang-p273276297.html?spid=273276298
Nồi cơm điện tử Bluestone 0.6 lít RCB-5928 - Hàng chính hãng,1389000,1799000,23,0.0,0,0,N/A,N/A,Long Hưng Official Store,,N/A,https://tiki.vn/noi-com-dien-tu-bluestone-0-6-lit-rcb-5928-hang-chinh-hang-p274921302.html?spid=274921303
"Nồi Cơm Điện Tử BlueStone RCB-5938 (1,8 Lít) - Hàng chính hãng",1138000,2999000,62,5.0,1,2,N/A,N/A,BLUESTONE OFFICIAL STORE,,N/A,https://tiki.vn/noi-com-dien-tu-bluestone-rcb-5938-1-8-lit-hang-chinh-hang-p171833384.html?spid=171833385
Nồi cơm điện Xiaomi IH 3L MFB2AM- Hàng nhập khẩu,1785000,1785000,0,5.0,1,1,N/A,N/A,The Gioi Dien May Shop,,N/A,https://tiki.vn/noi-com-dien-xiaomi-ih-3l-ihfb01cm-hang-nhap-khau-p156163906.html?spid=156163907
Nồi cơm điện tử Sunhouse SHD8911 1.8 Lít - Hàng chính hãng,1050000,1050000,0,0.0,0,0,N/A,N/A,MộcShop,,N/A,https://tiki.vn/no-i-com-die-n-tu-sunhouse-shd8911-1-8-lit-hang-chinh-hang-p274797688.html?spid=276508501
Nồi cơm điện tử Tefal Rice Mate Mini 0.7 lít RK515168 - Hàng Chính Hãng - Bảo Hành 12 Tháng - Dung tích: 0.7 lít Công suất:	350W,1100000,1699000,35,0.0,0,0,N/A,N/A,Edistributor,,N/A,https://tiki.vn/noi-com-dien-tu-tefal-rice-mate-mini-0-7-lit-rk515168-hang-chinh-hang-bao-hanh-12-thang-dung-tich-0-7-lit-cong-suat-350w-p274691565.html?spid=274691569
Nồi cơm điện cao tần Sharp 1.8 lít KS-IH191V-RD,2790000,4180000,33,0.0,0,1,N/A,N/A,Nguyễn Kim Official,,N/A,https://tiki.vn/noi-com-dien-cao-tan-sharp-ks-ih191v-1-8-lit-hang-chinh-hang-p53299584.html?spid=131192688
Nồi Cơm Điện Mini đa năng 0.8 lít Lock&Lock EJR326 - Hàng chính hãng,1197000,1709000,30,4.7,31,117,N/A,N/A,JA STORE,,N/A,https://tiki.vn/noi-com-dien-mini-da-nang-0-8-lit-lock-lock-ejr326-hang-chinh-hang-p71543823.html?spid=148008294
Nồi Cơm Điện Tử Tiger JAX-S18W - 1.8L - Hàng Chính Hãng,5361000,5990000,11,5.0,1,2,N/A,N/A,TIGER OFFICIAL FLAGSHIP STORE,,N/A,https://tiki.vn/noi-com-dien-tu-tiger-jax-s18w-1-8l-hang-chinh-hang-p556272.html?spid=90659947
Nồi cơm điện tử Panasonic 1.8 lít SR-CP188NRA - Hàng chính hãng,2348000,2348000,0,0.0,0,11,N/A,N/A,Điện gia dụng Khánh Kim,,N/A,https://tiki.vn/noi-com-dien-tu-panasonic-1-8-lit-sr-cp188nra-hang-chinh-hang-p131094268.html?spid=197540914
Nồi cơm điện Tefal Easy Rice Compact RK730168 - Dung tích 1L - Công suất 600W - Dễ dàng sử dụng với 1 nút nhấn - Công nghệ điện tử Fuzzy Heating - Hàng chính hãng,1699000,1699000,0,0.0,0,0,N/A,N/A,CB SMart,,N/A,https://tiki.vn/noi-com-dien-tefal-easy-rice-compact-rk730168-dung-tich-1l-cong-suat-600w-de-dang-su-dung-voi-1-nut-nhan-cong-nghe-dien-tu-fuzzy-heating-hang-chinh-hang-p157299782.html?spid=157299783
Nồi Cơm Điện Tử Tiger JAX-S10W - 1L - Hàng Chính Hãng,3490000,6300000,45,0.0,0,0,N/A,N/A,ĐIỆN MÁY TẤN TÀI,,N/A,https://tiki.vn/noi-com-dien-tu-tiger-jax-s10w-1l-hang-chinh-hang-p213568566.html?spid=230214749
Nồi cơm điện tử Bear DFB-C30D1 - Hàng Chính Hãng,1690000,1690000,0,0.0,0,0,N/A,N/A,Siêu Thị Hạnh Phúc Happy Shop,,N/A,https://tiki.vn/noi-com-dien-tu-bear-dfb-c30d1-hang-chinh-hang-p271692945.html?spid=271692946
Nồi cơm điện tử Philips 1.8 lít HD4515 - Hàng Chính Hãng,1659000,1659000,0,0.0,0,1,N/A,N/A,GIA DỤNG VIỆT,,N/A,https://tiki.vn/noi-com-dien-tu-philips-1-8-lit-hd4515-p145669317.html?spid=197742069
Nồi cơm điện tử Bluestone 1.5 lít RCB-5988 - Hàng chính hãng,1859000,2990000,38,0.0,0,0,N/A,N/A,Long Hưng Official Store,,N/A,https://tiki.vn/noi-com-dien-tu-bluestone-1-5-lit-rcb-5988-hang-chinh-hang-p276387104.html?spid=276387105
Nồi cơm điện tử Sunhouse mama 1.8 lít SHD8903 - Hàng Chính Hãng,2020000,2020000,0,0.0,0,0,N/A,N/A,Điện Máy Xanh Official,,N/A,https://tiki.vn/no-i-com-die-n-tu-sunhouse-mama-1-8-lit-shd8903-hang-chinh-hang-p275599726.html?spid=275599727
Nồi Cơm Điện Tử Lòng Niêu BlueStone RCB-5949 1.5 Lít- Hàng chính hãng,1444000,2999000,52,4.7,195,564,N/A,N/A,Tiki Trading,,N/A,https://tiki.vn/noi-com-dien-tu-long-nieu-bluestone-rcb-5949-1-5-lit-hang-chinh-hang-p114535577.html?spid=114535578
Nồi cơm điện Bear 3L SB-NC30A Hàng chính hãng,1375000,1390000,1,0.0,0,0,N/A,N/A,Telovietnam,,N/A,https://tiki.vn/noi-com-dien-bear-3l-sb-nc30a-hang-chinh-hang-p275914980.html?spid=275914981
Nồi cơm điện tử Bluestone 2.8 Lít RCB-5538 - Hàng chính hãng,959000,1299000,26,0.0,0,0,N/A,N/A,Long Hưng Official Store,,N/A,https://tiki.vn/noi-com-dien-tu-bluestone-2-8-lit-rcb-5538-hang-chinh-hang-p275607303.html?spid=275607304
Nồi cơm điện tử Bluestone 1.5 lít RCB-5949 - Hàng chính hãng,2980000,2990000,0,0.0,0,0,N/A,N/A,Long Hưng Official Store,,N/A,https://tiki.vn/noi-com-dien-tu-bluestone-1-5-lit-rcb-5949-hang-chinh-hang-p257865871.html?spid=257865872
Nồi Cơm Điện Tử Sharp KS-TH18-GL/RD - Hàng chính hãng,1900000,2900000,34,0.0,0,0,N/A,N/A,Edistributor,,N/A,https://tiki.vn/noi-com-dien-tu-sharp-ks-th18-gl-rd-hang-chinh-hang-p273941532.html?spid=273941534
Nồi Cơm Điện Mini Mishio MK265 0.8 Lít - Hàng chính hãng,299000,299000,0,4.6,239,714,N/A,N/A,Mishio Kachi Official,,N/A,https://tiki.vn/noi-com-dien-mini-mishio-mk265-0-8-lit-hang-chinh-hang-p75320808.html?spid=104904597
Nồi Cơm Điện Perfect PF-C101 (1.2 Lít) - Hàng chính hãng,300000,399000,25,4.3,11,132,N/A,N/A,Tiki Trading,,N/A,https://tiki.vn/noi-com-dien-perfect-pf-c101-1-2-lit-hang-chinh-hang-p104948934.html?spid=124966136
Nồi cơm điện tử 1.8L Sunhouse SHD8909 - Hàng Chính Hãng,844800,1453000,42,3.9,14,32,N/A,N/A,Tiki Trading,,N/A,https://tiki.vn/no-i-com-die-n-tu-1-8l-sunhouse-shd8909-hang-chinh-hang-p52005022.html?spid=52005023
Nồi cơm điện tử Philips 1.8 lít HD4515/55 - Hàng Chính Hãng,1590000,1999000,20,0.0,0,0,N/A,N/A,Điện Máy Xanh Official,,N/A,https://tiki.vn/noi-com-dien-tu-philips-1-8-lit-hd4515-55-hang-chinh-hang-p275623001.html?spid=275623002
"Nồi cơm điện tử Elmich 1,8L RCE-1790 Hàng chính hãng",1720000,1720000,0,0.0,0,0,N/A,N/A,Alô Bếp,,N/A,https://tiki.vn/noi-com-dien-tu-elmich-1-8l-rce-1790-p132879750.html?spid=132879751
Nồi cơm điện tử Bear DFB-C40K6 - Hàng chính hãng,1290000,1990000,35,0.0,0,0,N/A,N/A,Nguyễn Kim Official,,N/A,https://tiki.vn/noi-com-dien-tu-bear-dfb-c40k6-hang-chinh-hang-p275059156.html?spid=275059157
Nồi cơm điện cao tần Malloca MRC-IH01E - Hàng Chính Hãng,4360000,4400000,1,0.0,0,0,N/A,N/A,Bếp XANH Family ,,N/A,https://tiki.vn/noi-com-dien-cao-tan-malloca-mrc-ih01e-hang-chinh-hang-p210427186.html?spid=210427187
Nồi cơm điện tử Bear DFB-B12F1 - Hàng chính hãng,589000,899000,34,0.0,0,0,N/A,N/A,Nguyễn Kim Official,,N/A,https://tiki.vn/noi-com-dien-tu-bear-dfb-b12f1-hang-chinh-hang-p275059117.html?spid=275059118
Nồi cơm điện cao tần tách đường SUNHOUSE SHD8826 - Hàng chính hãng,1750000,1750000,0,0.0,0,0,N/A,N/A,GREENBOX,,N/A,https://tiki.vn/noi-com-dien-cao-tan-tach-duong-sunhouse-shd8826-hang-chinh-hang-p276255592.html?spid=276255593
Nồi cơm điện tử Bear DFB-C16K1 - Hàng chính hãng,1090000,1690000,36,0.0,0,0,N/A,N/A,Nguyễn Kim Official,,N/A,https://tiki.vn/noi-com-dien-tu-bear-dfb-c16k1-hang-chinh-hang-p275059125.html?spid=275059126
"Nồi cơm điện tử Elmich 1,8L RCE-1790 - Hàng chính hãng",1460000,2295000,36,4.5,8,25,N/A,N/A,Tiki Trading,,N/A,https://tiki.vn/noi-com-dien-tu-elmich-1-8l-rce-1790-hang-chinh-hang-p134550146.html?spid=134550147
Nồi Cơm Điện Tử Tiger JBX-A10W - 1L - Hàng Chính Hãng,2229000,3000000,26,0.0,0,0,N/A,N/A,Trương Thiên Long,,N/A,https://tiki.vn/noi-com-dien-tu-tiger-jbx-a10w-1l-hang-chinh-hang-p178574939.html?spid=250056253
Nồi cơm điện tử Sunhouse mama 1.5 lít SHD8915 - Hàng Chính Hãng,2088000,2088000,0,0.0,0,0,N/A,N/A,Điện Máy Xanh Official,,N/A,https://tiki.vn/no-i-com-die-n-tu-sunhouse-mama-1-5-lit-shd8915-hang-chinh-hang-p275599744.html?spid=275599745
Nồi cơm điện tử Panasonic SR-CL188WRA 1.8 lít - Hàng chính hãng,2149000,4000000,46,3.0,2,6,N/A,N/A,Điện Máy Gia Dụng Smilemart,,N/A,https://tiki.vn/noi-com-dien-tu-panasonic-sr-cl188wra-1-8-lit-hang-chinh-hang-p34511642.html?spid=68414665
Nồi Cơm Điện Tử Tiger JKW-A10W - 1L - Hàng Chính Hãng,5080000,5080000,0,0.0,0,1,N/A,N/A,Yes1 Store,,N/A,https://tiki.vn/noi-com-dien-tu-tiger-jkw-a10w-1l-hang-chinh-hang-p556540.html?spid=191974421
Nồi cơm điện XIAOMI C1 3L MDFBZ02ACM - Hàng nhập khẩu,825000,939000,12,5.0,1,4,N/A,N/A,The Gioi Dien May Shop,,N/A,https://tiki.vn/no-i-com-die-n-xiaomi-c1-3l-mdfbz02acm-hang-nhap-khau-p203785522.html?spid=203785523
"Nồi cơm điện tử Tefal 1.8 lít Delirice Plus RK776968- Hàng Chính Hãng - Dung tích:  1.8 lít, Số người ăn 4 - 6 người Công suất:  750W",2999000,2999000,0,0.0,0,0,N/A,N/A,Edistributor,,N/A,https://tiki.vn/noi-com-dien-tu-tefal-1-8-lit-delirice-plus-rk776968-hang-chinh-hang-dung-tich-1-8-lit-so-nguoi-an-4-6-nguoi-cong-suat-750w-p274752138.html?spid=274752147
NỒI CƠM ĐIỆN TỬ PANASONIC SR-CX188SRA 1.8L -  Hàng chính hãng,2890000,2890000,0,0.0,0,2,N/A,N/A,Điện gia dụng Khánh Kim,,N/A,https://tiki.vn/noi-com-dien-tu-panasonic-sr-cx188sra-1-8l-hang-chinh-hang-p41163717.html?spid=197540680
"Nồi cơm điện tử SATO ST-18DT017 1.8L dùng cho 4 đến 6 người lớn, nồi cơm thông minh đa chức năng, nấu cơm, nấu cháo, hầm, làm bánh, nấu cơm khi điện yếu - Miễn phí vận chuyển toàn quốc - Hàng chính hãng",1880000,2030000,7,3.0,1,1,N/A,N/A,SATO OFFICIAL STORE,,N/A,https://tiki.vn/noi-com-dien-tu-viet-nhat-sato-st-18dt017-d-t-1-8l-dung-cho-4-den-6-nguoi-lon-noi-com-thong-minh-da-chuc-nang-nau-com-nau-chao-ham-lam-banh-nau-com-khi-dien-yeu-hang-chinh-hang-bh-12-thang-p190739714.html?spid=216206534
Nồi cơm điện cao tần Daewoo DWRC-G411IH 1.8L lòng nồi cực dày - Hàng chính hãng,1900000,2990000,36,0.0,0,0,N/A,N/A,Tiki Trading,,N/A,https://tiki.vn/noi-com-dien-cao-tan-1-8l-daewoo-dwrc-g411ih-cong-suat-1200w-bao-hanh-1-nam-p260224713.html?spid=275498402
Nồi cơm điện tử Tiger JBV-S18W 1.8L - HÀNG CHÍNH HÃNG,2985000,2990000,0,0.0,0,1,N/A,N/A,Điện máy Sài Gòn,,N/A,https://tiki.vn/noi-com-dien-tu-tiger-jbv-s18w-1-8l-hang-chinh-hang-p272392981.html?spid=272392982
"Nồi cơm điện cơ 1,8L Panasonic SR-MVN18FRAX - Hàng chính hãng",1110000,1110000,0,0.0,0,0,N/A,N/A,Siêu Thị Điện Máy Từ Sơn,,N/A,https://tiki.vn/noi-com-dien-co-1-8l-panasonic-sr-mvn18frax-hang-chinh-hang-p225216972.html?spid=271072193
Nồi cơm điện tử Bear 0.3 lít DFB-B12F1 - Hàng chính hãng,557100,577100,3,1.0,1,3,N/A,N/A,Đồ Sơ Sinh Mẹ và Bé Chip,,N/A,https://tiki.vn/noi-com-dien-tu-bear-0-3-lit-dfb-b12f1-hang-chinh-hang-p185912748.html?spid=271807529
Nồi Cơm Điện Tiger JNO-B36W - 3.6L - Hàng Chính Hãng,7839000,12500000,37,0.0,0,0,N/A,N/A,Trương Thiên Long,,N/A,https://tiki.vn/noi-com-dien-tiger-jno-b36w-3-6l-hang-chinh-hang-p556696.html?spid=248633977
"Nồi cơm điện tử Toshiba 1.8L RC-18NTFV(W) - Xuất xứ Thái lan - Lòng nồi hợp kim dày 4mm - Phù hợp cho gia đình 4-6 người - Hàng chính hãng - Bảo hành 12 tháng, chất lượng Nhật Bản",2389000,3050000,22,0.0,0,0,N/A,N/A,Gia Dụng Lạc Khải,,N/A,https://tiki.vn/noi-com-dien-tu-toshiba-1-8l-rc-18ntfv-w-xuat-xu-thai-lan-long-noi-hop-kim-day-4mm-phu-hop-cho-gia-dinh-4-6-nguoi-bao-hanh-12-thang-cha-t-luo-ng-nha-t-ba-n-p272933218.html?spid=272933220
"Nồi Cơm Điện Tử BlueStone RCB-5938, 1.8Lit - 760W, Hàng Chính Hãng",1299000,1999000,35,5.0,2,9,N/A,N/A,TD Electrical Supermarket,,N/A,https://tiki.vn/noi-com-dien-tu-bluestone-rcb-5938-1-8lit-760w-bao-hanh-chinh-hang-2-nam-p174121440.html?spid=174121443
Nồi cơm điện cao tần Kangaroo 1.8 lít KG599N - Hàng Chính Hãng,3280000,3610000,9,0.0,0,0,N/A,N/A,Điện Máy Xanh Official,,N/A,https://tiki.vn/noi-com-dien-cao-tan-kangaroo-1-8-lit-kg599n-hang-chinh-hang-p275706333.html?spid=275706334
Nồi cơm điện tử Panasonic 1.8 lít SR-CL188WRA - Hàng chính hãng,2400000,2400000,0,0.0,0,0,N/A,N/A,Điện Máy Phú Sĩ,,N/A,https://tiki.vn/noi-com-dien-tu-panasonic-1-8-lit-sr-cl188wra-hang-chinh-hang-p200853869.html?spid=270679845
Nồi Cơm Điện Tử Sunhouse Mama SHD8903 (1.8 Lít) - Hàng chính hãng,1170000,2289000,49,4.8,32,194,N/A,N/A,Tiki Trading,,N/A,https://tiki.vn/noi-com-dien-tu-sunhouse-mama-shd8903-1-8-lit-hang-chinh-hang-p4281063.html?spid=4281065
"[Hàng chính hãng] Nồi cơm điện Olivo RC86 - Chính hãng -  Lòng Nồi INOX 304 Chống Dính Tự Nhiên, Nấu Cơm Ngon, Thiết Kế Tinh Tế, Sang Trọng",2790000,2790000,0,0.0,0,0,N/A,N/A,Gia dụng Levimart,,N/A,https://tiki.vn/noi-com-dien-olivo-rc86-chinh-hang-long-noi-inox-304-chong-dinh-tu-nhien-nau-com-ngon-thiet-ke-tinh-te-sang-trong-p276146063.html?spid=276146064
Nồi cơm điện tử Sharp KS-COM100DV-WH(1L)-Hàng Chính Hãng,1110000,1110000,0,0.0,0,0,N/A,N/A,Yes1 Store,,N/A,https://tiki.vn/noi-com-dien-tu-sharp-ks-com100dv-wh-1l-hang-chinh-hang-p178034158.html?spid=205600057
NỒI CƠM ĐIỆN TỬ SHARP KS-COM18 (1.8L) - HÀNG NHẬP KHẨU THÁI LAN,2030000,2030000,0,4.8,6,19,N/A,N/A,elecvina,,N/A,https://tiki.vn/noi-com-dien-tu-sharp-ks-com18-1-8l-hang-nhap-khau-thai-lan-p126883192.html?spid=126883193
Nồi Cơm Điện Tử Lock&Lock EJR351BRW (1.8 Lít) - Hàng chính hãng,1399000,2000000,30,4.7,3,4,N/A,N/A,Điện Máy Vymart,,N/A,https://tiki.vn/noi-com-dien-tu-lock-lock-ejr351brw-1-8-lit-hang-chinh-hang-p563737.html?spid=151553645
